"horas_luz","temperatura","humedad","humedad_suelo","etiqueta"
0.31,0.82,0.65,0.51,14
0.56,0.82,0.64,0.51,17
0.61,0.82,0.65,0.51,17
0.2,0.82,0.65,0.5,14
0.65,0.82,0.65,0.51,17
0.29,0.82,0.63,0.51,14
0.07,0.82,0.64,0.5,14
0.73,0.82,0.65,0.51,17
0.2,0.82,0.66,0.51,14
0.46,0.82,0.65,0.51,14
0.15,0.82,0.65,0.51,14
0.7,0.82,0.65,0.5,17
0.61,0.82,0.66,0.51,17
0.62,0.83,0.67,0.51,17
0.61,0.83,0.65,0.51,17
0.2,0.82,0.64,0.51,14
0.01,0.82,0.63,0.51,14
0.6,0.82,0.64,0.51,17
0.18,0.82,0.63,0.51,14
0.58,0.82,0.63,0.51,17
0.46,0.82,0.63,0.51,14
0.2,0.82,0.63,0.51,14
0.72,0.82,0.62,0.51,17
0.52,0.82,0.62,0.5,17
0.06,0.82,0.63,0.51,14
0.69,0.82,0.63,0.51,17
0.22,0.82,0.65,0.51,14
0.46,0.82,0.66,0.51,14
0.38,0.82,0.66,0.5,14
0.07,0.82,0.67,0.5,14
0.04,0.82,0.67,0.51,14
0.03,0.82,0.67,0.51,14
0.28,0.82,0.66,0.5,14
0.53,0.82,0.67,0.49,17
0.67,0.82,0.65,0.5,17
0.12,0.82,0.65,0.49,14
0.65,0.82,0.65,0.5,17
0.02,0.82,0.65,0.5,14
0.42,0.82,0.65,0.5,14
0.76,0.83,0.64,0.51,17
0.21,0.82,0.64,0.51,14
0.34,0.82,0.64,0.51,14
0.65,0.83,0.64,0.5,17
0.06,0.82,0.64,0.51,14
0.59,0.82,0.66,0.49,17
0.47,0.82,0.67,0.49,14
0.65,0.82,0.67,0.49,17
0.45,0.82,0.67,0.5,14
0.5,0.83,0.67,0.5,17
0.08,0.82,0.67,0.51,14
0.03,0.82,0.64,0.51,14
0.02,0.82,0.64,0.5,14
0.39,0.82,0.63,0.5,14
0.46,0.82,0.64,0.48,15
0.07,0.82,0.64,0.49,14
0.52,0.82,0.65,0.49,17
0.38,0.82,0.65,0.5,14
0.36,0.82,0.64,0.49,14
0.55,0.82,0.65,0.51,17
0.49,0.82,0.65,0.51,14
0.55,0.83,0.65,0.51,17
0.47,0.82,0.66,0.51,14
0.78,0.82,0.67,0.51,17
0.59,0.82,0.67,0.51,17
0.04,0.83,0.68,0.51,14
0.52,0.82,0.67,0.51,17
0.4,0.83,0.68,0.51,14
0.52,0.83,0.68,0.51,17
0.66,0.82,0.66,0.51,17
0.72,0.82,0.65,0.51,17
0.15,0.82,0.66,0.51,14
0,0.83,0.67,0.51,14
0.23,0.82,0.67,0.51,14
0.68,0.82,0.66,0.51,17
0.05,0.82,0.66,0.51,14
0.55,0.82,0.67,0.51,17
0.58,0.83,0.67,0.51,17
0.09,0.83,0.68,0.51,14
0.5,0.83,0.67,0.51,17
0.05,0.83,0.66,0.51,14
0.7,0.82,0.66,0.5,17
0.27,0.82,0.65,0.51,14
0.56,0.82,0.65,0.51,17
0.37,0.83,0.65,0.51,14
0.13,0.83,0.65,0.51,14
0.04,0.82,0.66,0.5,14
0.66,0.82,0.67,0.51,17
0.31,0.82,0.68,0.5,14
0.69,0.83,0.68,0.51,17
0.17,0.83,0.67,0.51,14
0.65,0.82,0.67,0.51,17
0.64,0.83,0.67,0.51,17
0.08,0.83,0.67,0.51,14
0.73,0.83,0.68,0.51,17
0.01,0.82,0.66,0.51,14
0.68,0.83,0.67,0.51,17
0.69,0.83,0.67,0.51,17
0.51,0.83,0.68,0.51,17
0.56,0.83,0.68,0.51,17
0.11,0.83,0.67,0.51,14
0.7,0.82,0.67,0.51,17
0.45,0.82,0.67,0.51,14
0.13,0.83,0.66,0.51,14
0.73,0.82,0.66,0.51,17
0.25,0.83,0.67,0.51,14
0.56,0.82,0.67,0.51,17
0.69,0.82,0.67,0.51,17
0.63,0.83,0.67,0.51,17
0.24,0.82,0.66,0.51,14
0.41,0.82,0.67,0.51,14
0.34,0.83,0.67,0.51,14
0.18,0.83,0.65,0.51,14
0.06,0.82,0.66,0.51,14
0.12,0.83,0.66,0.51,14
0.39,0.83,0.66,0.51,14
0.55,0.83,0.65,0.5,17
0.29,0.83,0.65,0.51,14
0.65,0.82,0.64,0.51,17
0.13,0.83,0.64,0.51,14
0.68,0.82,0.64,0.5,17
0.07,0.83,0.66,0.51,14
0.42,0.82,0.66,0.5,14
0.65,0.83,0.65,0.5,17
0.08,0.83,0.64,0.51,14
0.17,0.83,0.64,0.51,14
0.62,0.83,0.65,0.51,17
0.56,0.82,0.66,0.5,17
0.4,0.83,0.66,0.51,14
0.45,0.82,0.66,0.51,14
0.61,0.83,0.66,0.51,17
0.47,0.83,0.66,0.51,14
0.41,0.83,0.67,0.51,14
0.34,0.82,0.67,0.51,14
0.73,0.83,0.66,0.51,17
0.1,0.83,0.67,0.51,14
0.36,0.83,0.67,0.51,14
0.59,0.83,0.67,0.51,17
0.02,0.83,0.67,0.51,14
0.67,0.83,0.68,0.51,17
0.61,0.83,0.67,0.51,17
0.75,0.82,0.66,0.51,17
0.53,0.83,0.65,0.51,17
0.56,0.83,0.65,0.51,17
0.52,0.83,0.66,0.51,17
0.57,0.83,0.66,0.51,17
0.42,0.83,0.65,0.51,14
0.21,0.83,0.66,0.51,14
0.51,0.83,0.66,0.51,17
0.29,0.83,0.66,0.51,14
0.71,0.83,0.66,0.51,17
0.67,0.83,0.66,0.51,17
0.68,0.83,0.66,0.51,17
0.01,0.83,0.66,0.5,14
0.5,0.83,0.67,0.51,14
0.64,0.83,0.66,0.51,17
0.38,0.83,0.66,0.51,14
0.1,0.83,0.67,0.5,14
0.29,0.83,0.67,0.51,14
0.48,0.83,0.67,0.51,14
0.77,0.83,0.67,0.51,17
0.19,0.83,0.68,0.51,14
0.21,0.82,0.67,0.5,14
0.41,0.83,0.68,0.51,14
0.09,0.83,0.69,0.51,14
0.46,0.83,0.68,0.51,14
0.08,0.83,0.68,0.51,14
0.2,0.82,0.66,0.5,14
0.02,0.82,0.67,0.51,14
0.42,0.82,0.65,0.51,14
0.2,0.83,0.66,0.51,14
0.5,0.82,0.67,0.51,17
0.07,0.82,0.67,0.51,14
0.49,0.82,0.67,0.51,14
0.27,0.82,0.68,0.51,14
0.57,0.83,0.68,0.51,17
0.38,0.73,0.69,0.43,9
0.41,0.69,0.67,0.44,9
0.19,0.69,0.67,0.44,9
0.07,0.69,0.67,0.44,9
0.1,0.71,0.68,0.44,9
0.27,0.69,0.67,0.45,9
0.25,0.69,0.67,0.45,9
0.13,0.69,0.67,0.44,9
0.57,0.69,0.67,0.44,12
0.21,0.69,0.67,0.44,9
0.67,0.69,0.67,0.44,12
0.44,0.69,0.67,0.44,9
0.58,0.69,0.67,0.45,12
0.59,0.69,0.67,0.44,12
0.64,0.69,0.68,0.43,12
0.51,0.69,0.67,0.45,12
0.12,0.69,0.68,0.45,9
0.39,0.69,0.68,0.45,9
0.63,0.69,0.68,0.44,12
0.09,0.69,0.68,0.45,9
0.32,0.69,0.68,0.44,9
0.76,0.69,0.68,0.43,12
0.21,0.69,0.68,0.45,9
0.64,0.69,0.68,0.44,12
0.36,0.69,0.67,0.45,9
0.72,0.69,0.68,0.44,12
0.58,0.69,0.68,0.45,12
0.66,0.69,0.68,0.44,12
0.52,0.69,0.67,0.75,10
0.29,0.69,0.67,0.44,9
0.09,0.69,0.68,0.4,9
0.6,0.69,0.68,0.4,12
0.36,0.69,0.68,0.4,9
0.08,0.7,0.69,0.68,8
0.27,0.69,0.67,0.4,9
0.47,0.69,0.67,0.4,9
0.75,0.7,0.69,0.4,12
0.13,0.69,0.67,0.41,9
0.33,0.7,0.68,0.41,9
0.66,0.7,0.68,0.41,12
0.78,0.7,0.68,0.41,12
0.02,0.7,0.68,0.41,9
0.21,0.7,0.68,0.41,9
0.11,0.7,0.68,0.42,9
0.49,0.7,0.67,0.42,9
0.38,0.7,0.68,0.42,9
0.01,0.7,0.67,0.42,9
0.26,0.7,0.67,0.42,9
0.58,0.7,0.68,0.43,12
0.24,0.69,0.67,0.43,9
0.41,0.7,0.68,0.42,9
0.11,0.7,0.67,0.41,9
0.06,0.7,0.67,0.43,9
0.66,0.69,0.66,0.42,12
0.32,0.7,0.68,0.43,9
0.59,0.69,0.66,0.43,12
0.21,0.69,0.66,0.43,9
0.7,0.69,0.66,0.43,12
0.73,0.7,0.68,0.43,12
0.42,0.69,0.67,0.43,9
0.23,0.69,0.67,0.43,9
0.79,0.69,0.67,0.43,12
0.23,0.7,0.68,0.43,9
0.56,0.69,0.66,0.43,12
0.57,0.7,0.67,0.43,12
0.76,0.69,0.66,0.43,12
0.05,0.69,0.66,0.43,9
0.35,0.69,0.66,0.43,9
0.66,0.7,0.67,0.43,12
0.51,0.69,0.67,0.43,12
0.26,0.69,0.67,0.43,9
0.55,0.7,0.68,0.43,12
0.1,0.69,0.67,0.43,9
0.18,0.69,0.67,0.43,9
0.03,0.69,0.67,0.43,9
0.16,0.69,0.67,0.43,9
0.54,0.7,0.68,0.43,12
0.72,0.69,0.67,0.43,12
0.04,0.69,0.67,0.43,9
0.61,0.69,0.67,0.43,12
0.59,0.7,0.68,0.43,12
0.63,0.69,0.67,0.43,12
0.53,0.69,0.67,0.43,12
0.64,0.7,0.68,0.44,12
0.09,0.69,0.67,0.43,9
0.38,0.69,0.67,0.43,9
0.03,0.7,0.68,0.43,9
0.79,0.7,0.68,0.43,12
0.33,0.69,0.67,0.43,9
0.5,0.69,0.67,0.43,9
0,0.7,0.68,0.43,9
0.46,0.69,0.67,0.43,9
0.64,0.7,0.68,0.43,12
0.72,0.7,0.68,0.43,12
0.55,0.7,0.69,0.43,12
0.54,0.69,0.67,0.43,12
0.34,0.69,0.67,0.43,9
0.22,0.69,0.67,0.43,9
0.44,0.7,0.68,0.43,9
0.53,0.7,0.68,0.43,12
0.12,0.69,0.67,0.43,9
0.06,0.69,0.66,0.43,9
0.4,0.7,0.68,0.43,9
0.46,0.7,0.68,0.37,9
0.14,0.69,0.66,0.35,9
0.52,0.7,0.68,0.34,12
0.71,0.7,0.68,0.36,12
0.3,0.7,0.68,0.39,9
0.38,0.7,0.67,0.4,9
0.44,0.7,0.67,0.41,9
0.19,0.7,0.67,0.43,9
0.56,0.7,0.67,0.44,12
0.39,0.7,0.67,0.45,9
0.35,0.7,0.67,0.46,9
0.37,0.7,0.67,0.46,9
0.24,0.7,0.67,0.45,9
0.11,0.7,0.66,0.46,9
0.48,0.7,0.66,0.47,9
0.3,0.7,0.66,0.36,9
0.54,0.7,0.66,0.39,12
0.78,0.7,0.67,0.43,12
0.72,0.7,0.67,0.46,12
0.31,0.7,0.67,0.47,9
0.7,0.7,0.66,0.46,12
0.51,0.7,0.67,0.47,12
0.7,0.7,0.67,0.47,12
0.21,0.7,0.67,0.48,9
0,0.7,0.67,0.48,9
0.7,0.7,0.67,0.48,12
0.09,0.7,0.67,0.73,7
0.4,0.7,0.67,0.45,9
0.34,0.7,0.67,0.5,8
0.38,0.7,0.67,0.52,8
0.63,0.7,0.67,0.53,19
0.55,0.7,0.68,0.48,12
0.01,0.7,0.64,0.53,8
0.29,0.7,0.67,0.52,8
0.53,0.7,0.66,0.53,19
0.67,0.7,0.66,0.53,19
0.67,0.7,0.66,0.52,19
0.54,0.7,0.66,0.52,19
0.65,0.7,0.66,0.52,19
0.55,0.7,0.67,0.52,19
0.37,0.7,0.67,0.52,8
0.23,0.7,0.67,0.52,8
0.62,0.7,0.67,0.52,19
0.41,0.7,0.67,0.51,8
0.48,0.7,0.67,0.51,8
0.18,0.7,0.67,0.51,8
0.09,0.7,0.67,0.51,8
0.58,0.7,0.67,0.51,19
0.51,0.7,0.67,0.51,19
0.71,0.7,0.67,0.51,19
0.3,0.7,0.67,0.5,8
0.3,0.7,0.67,0.51,8
0.66,0.7,0.68,0.51,19
0.25,0.7,0.68,0.51,8
0.19,0.7,0.67,0.5,8
0.2,0.7,0.67,0.5,8
0.52,0.7,0.68,0.5,19
0.35,0.7,0.68,0.5,8
0,0.69,0.67,0.5,8
0.45,0.7,0.68,0.5,8
0.66,0.7,0.68,0.5,19
0.78,0.7,0.68,0.5,19
0.69,0.7,0.68,0.5,19
0.5,0.7,0.68,0.5,19
0.5,0.7,0.68,0.5,8
0.62,0.7,0.68,0.49,19
0.12,0.7,0.68,0.49,8
0.23,0.7,0.68,0.49,8
0.12,0.7,0.68,0.48,9
0.4,0.7,0.68,0.48,9
0.44,0.7,0.68,0.49,8
0.02,0.7,0.68,0.49,8
0.74,0.7,0.68,0.49,19
0.48,0.69,0.67,0.49,9
0.56,0.69,0.67,0.49,12
0.65,0.7,0.69,0.49,12
0.51,0.7,0.68,0.49,12
0.13,0.69,0.67,0.49,9
0.58,0.7,0.68,0.49,12
0.59,0.7,0.68,0.48,12
0.03,0.7,0.68,0.48,9
0.69,0.7,0.68,0.48,12
0.7,0.7,0.68,0.48,12
0.79,0.7,0.68,0.48,12
0.02,0.7,0.68,0.48,9
0.13,0.7,0.68,0.47,9
0.57,0.7,0.68,0.48,12
0.76,0.69,0.67,0.47,12
0.21,0.7,0.68,0.48,9
0.72,0.7,0.68,0.47,12
0.14,0.7,0.68,0.48,9
0.04,0.7,0.68,0.47,9
0.52,0.69,0.67,0.48,12
0.46,0.7,0.68,0.47,9
0.66,0.7,0.68,0.47,12
0.09,0.7,0.68,0.47,9
0.06,0.69,0.67,0.47,9
0.34,0.69,0.67,0.47,9
0.56,0.7,0.68,0.47,12
0.64,0.7,0.68,0.47,12
0.77,0.69,0.67,0.47,12
0.37,0.7,0.68,0.47,9
0.68,0.7,0.68,0.47,12
0.33,0.7,0.68,0.46,9
0.51,0.7,0.68,0.46,12
0.76,0.7,0.68,0.46,12
0.64,0.7,0.68,0.46,12
0.53,0.7,0.68,0.46,12
0.12,0.69,0.67,0.46,9
0.06,0.7,0.68,0.46,9
0.61,0.7,0.68,0.46,12
0.6,0.69,0.67,0.46,12
0.16,0.69,0.68,0.46,9
0.5,0.69,0.67,0.46,12
0.62,0.69,0.67,0.46,12
0.62,0.7,0.68,0.46,12
0.05,0.7,0.69,0.46,9
0.42,0.7,0.69,0.46,9
0.54,0.7,0.68,0.46,12
0.3,0.7,0.68,0.46,9
0.64,0.7,0.67,0.46,12
0.23,0.7,0.68,0.46,9
0.51,0.69,0.67,0.46,12
0.63,0.69,0.67,0.46,12
0.18,0.69,0.67,0.45,9
0.65,0.7,0.67,0.46,12
0.69,0.7,0.67,0.46,12
0.52,0.69,0.67,0.45,12
0.56,0.7,0.68,0.45,12
0.2,0.69,0.67,0.45,9
0.08,0.7,0.68,0.45,9
0.28,0.69,0.66,0.45,9
0.52,0.7,0.68,0.45,12
0.19,0.7,0.67,0.45,9
0.75,0.7,0.68,0.45,12
0.11,0.7,0.67,0.45,9
0.62,0.7,0.67,0.45,12
0.54,0.7,0.67,0.45,12
0.75,0.69,0.66,0.45,12
0.7,0.7,0.67,0.45,12
0.6,0.7,0.67,0.45,12
0.2,0.7,0.67,0.45,9
0.68,0.7,0.67,0.45,12
0.74,0.7,0.67,0.43,12
0.6,0.69,0.66,0.44,12
0.51,0.69,0.66,0.43,12
0.66,0.69,0.67,0.44,12
0.27,0.69,0.67,0.43,9
0.5,0.7,0.68,0.44,12
0.01,0.7,0.68,0.44,9
0.42,0.7,0.68,0.44,9
0.43,0.7,0.68,0.43,9
0.56,0.7,0.68,0.43,12
0.07,0.7,0.67,0.42,9
0.37,0.69,0.64,0.44,9
0.28,0.69,0.66,0.44,9
0.61,0.7,0.67,0.44,12
0.39,0.69,0.67,0.43,9
0.69,0.7,0.68,0.43,12
0.68,0.69,0.67,0.44,12
0.52,0.69,0.67,0.44,12
0.59,0.69,0.67,0.45,12
0.41,0.68,0.67,0.45,9
0.24,0.69,0.67,0.45,9
0.42,0.69,0.67,0.45,9
0.27,0.68,0.68,0.45,9
0.29,0.69,0.67,0.45,9
0.53,0.68,0.67,0.45,12
0.15,0.69,0.67,0.45,9
0.27,0.69,0.68,0.45,9
0.04,0.68,0.67,0.45,9
0.68,0.68,0.68,0.45,12
0.66,0.69,0.68,0.45,12
0.26,0.68,0.68,0.45,9
0.62,0.68,0.67,0.45,12
0.23,0.69,0.67,0.45,9
0.09,0.69,0.67,0.45,9
0.69,0.68,0.67,0.45,12
0.47,0.69,0.67,0.45,9
0.21,0.69,0.67,0.45,9
0.56,0.68,0.68,0.45,12
0.09,0.68,0.68,0.44,9
0.52,0.69,0.68,0.44,12
0.65,0.69,0.67,0.44,12
0.14,0.69,0.67,0.44,9
0.44,0.68,0.67,0.44,9
0.01,0.69,0.67,0.44,9
0.03,0.69,0.67,0.44,9
0.48,0.69,0.68,0.44,9
0.7,0.69,0.68,0.44,12
0.57,0.7,0.72,0.74,10
0.41,0.69,0.69,0.78,7
0.59,0.69,0.67,0.75,10
0.21,0.7,0.68,0.78,7
0.08,0.7,0.68,0.76,7
0.6,0.7,0.68,0.8,10
0.23,0.7,0.68,0.8,7
0.69,0.69,0.67,0.79,10
0.47,0.7,0.67,0.79,7
0.7,0.7,0.68,0.75,10
0.71,0.7,0.68,0.75,10
0.67,0.7,0.67,0.76,10
0.25,0.7,0.66,0.76,7
0.61,0.7,0.67,0.76,10
0.06,0.7,0.67,0.76,7
0.28,0.7,0.67,0.76,7
0.54,0.7,0.67,0.76,10
0.03,0.7,0.67,0.76,7
0.08,0.7,0.67,0.76,7
0.65,0.7,0.67,0.76,10
0.66,0.7,0.68,0.76,10
0.63,0.7,0.68,0.76,10
0.1,0.69,0.67,0.76,7
0.27,0.69,0.67,0.76,7
0.68,0.69,0.67,0.76,10
0.73,0.7,0.68,0.76,10
0.25,0.7,0.68,0.76,7
0.41,0.69,0.67,0.76,7
0.42,0.7,0.68,0.77,7
0.33,0.7,0.68,0.76,7
0.54,0.7,0.68,0.8,10
0.67,0.69,0.67,0.75,10
0.53,0.69,0.67,0.76,10
0.62,0.69,0.68,0.76,10
0.13,0.7,0.69,0.76,7
0.76,0.7,0.69,0.76,10
0.49,0.7,0.69,0.76,7
0.21,0.7,0.69,0.76,7
0.53,0.7,0.68,0.76,10
0.17,0.69,0.67,0.76,7
0.64,0.69,0.67,0.76,10
0.26,0.7,0.68,0.76,7
0.78,0.7,0.69,0.76,10
0.5,0.7,0.68,0.76,7
0.47,0.7,0.69,0.76,7
0.14,0.7,0.68,0.76,7
0.01,0.7,0.68,0.77,7
0.48,0.7,0.68,0.77,7
0.25,0.7,0.68,0.77,7
0.44,0.7,0.68,0.76,7
0.59,0.7,0.68,0.77,10
0.71,0.7,0.68,0.77,10
0.6,0.7,0.68,0.77,10
0.23,0.7,0.68,0.76,7
0.56,0.7,0.68,0.77,10
0.22,0.7,0.68,0.76,7
0.52,0.71,0.69,0.77,10
0.53,0.7,0.68,0.8,10
0.58,0.7,0.69,0.76,10
0.03,0.71,0.69,0.76,7
0.53,0.7,0.69,0.77,10
0.74,0.71,0.69,0.76,10
0.6,0.7,0.69,0.76,10
0.54,0.7,0.69,0.76,10
0.74,0.7,0.69,0.76,10
0.68,0.7,0.69,0.76,10
0.56,0.7,0.69,0.76,10
0.4,0.7,0.69,0.76,7
0.78,0.71,0.69,0.76,10
0.35,0.71,0.7,0.76,7
0.09,0.71,0.69,0.76,7
0.15,0.7,0.69,0.76,7
0.59,0.71,0.69,0.76,10
0.72,0.7,0.69,0.76,10
0.21,0.71,0.69,0.76,7
0.67,0.71,0.69,0.76,10
0.52,0.71,0.7,0.76,10
0.69,0.7,0.69,0.76,10
0.05,0.7,0.69,0.76,7
0.5,0.71,0.69,0.76,10
0.69,0.71,0.69,0.76,10
0.7,0.71,0.69,0.76,10
0.54,0.71,0.69,0.76,10
0.01,0.7,0.69,0.76,7
0.47,0.71,0.69,0.76,7
0.58,0.71,0.69,0.76,10
0.62,0.71,0.69,0.76,10
0.55,0.7,0.69,0.76,10
0.42,0.71,0.69,0.76,7
0.28,0.71,0.69,0.8,7
0.57,0.7,0.69,0.74,10
0.42,0.7,0.69,0.75,7
0.79,0.71,0.69,0.75,10
0.72,0.71,0.7,0.76,10
0.58,0.71,0.7,0.75,10
0.59,0.71,0.7,0.76,10
0.2,0.71,0.7,0.76,7
0.42,0.71,0.7,0.76,7
0.64,0.71,0.7,0.76,10
0.63,0.71,0.7,0.76,10
0.39,0.71,0.7,0.75,7
0.43,0.71,0.7,0.76,7
0.66,0.71,0.69,0.76,10
0.35,0.71,0.7,0.75,7
0.54,0.71,0.69,0.75,10
0.66,0.7,0.69,0.75,10
0.45,0.71,0.69,0.76,7
0.09,0.71,0.69,0.75,7
0.74,0.71,0.69,0.75,10
0.41,0.71,0.7,0.75,7
0.66,0.71,0.7,0.76,10
0.53,0.71,0.69,0.75,10
0.32,0.7,0.69,0.75,7
0.48,0.71,0.69,0.75,7
0.42,0.71,0.7,0.75,7
0.57,0.71,0.69,0.75,10
0.13,0.71,0.69,0.75,7
0.01,0.71,0.69,0.75,7
0.66,0.71,0.69,0.75,10
0.67,0.7,0.69,0.75,10
0.63,0.7,0.7,0.75,10
0.52,0.71,0.69,0.75,10
0.75,0.71,0.7,0.75,10
0.16,0.71,0.7,0.75,7
0.56,0.71,0.69,0.75,10
0.59,0.7,0.7,0.75,10
0.47,0.71,0.69,0.75,7
0.66,0.71,0.7,0.75,10
0.56,0.71,0.7,0.75,10
0.12,0.71,0.69,0.75,7
0.1,0.71,0.69,0.75,7
0.15,0.7,0.69,0.75,7
0.68,0.71,0.69,0.75,10
0.79,0.71,0.7,0.75,10
0,0.71,0.69,0.75,7
0.04,0.71,0.69,0.75,7
0.78,0.71,0.69,0.75,10
0.72,0.7,0.69,0.75,10
0.11,0.71,0.69,0.75,7
0.7,0.71,0.69,0.75,10
0.37,0.7,0.68,0.75,7
0.77,0.71,0.69,0.75,10
0.21,0.71,0.69,0.75,7
0.42,0.71,0.69,0.75,7
0.36,0.71,0.69,0.75,7
0.63,0.71,0.69,0.75,10
0.33,0.7,0.69,0.75,7
0.48,0.7,0.69,0.74,7
0.69,0.71,0.7,0.75,10
0.6,0.71,0.69,0.75,10
0.17,0.71,0.69,0.75,7
0.21,0.7,0.69,0.75,7
0.43,0.7,0.69,0.74,7
0.54,0.7,0.69,0.75,10
0.43,0.71,0.69,0.75,7
0.11,0.7,0.69,0.75,7
0.49,0.7,0.69,0.75,7
0.46,0.69,0.68,0.74,7
0.52,0.7,0.69,0.75,10
0.64,0.7,0.69,0.75,10
0.5,0.7,0.7,0.75,7
0.02,0.7,0.7,0.75,7
0.59,0.7,0.69,0.75,10
0.52,0.71,0.69,0.74,10
0.2,0.71,0.69,0.75,7
0.67,0.71,0.7,0.75,10
0.53,0.71,0.7,0.75,10
0.5,0.7,0.7,0.75,10
0.55,0.7,0.71,0.75,10
0.67,0.7,0.71,0.75,10
0.68,0.7,0.7,0.75,10
0.32,0.71,0.7,0.75,7
0.61,0.7,0.7,0.75,10
0.3,0.71,0.7,0.74,7
0.43,0.71,0.7,0.75,7
0.6,0.71,0.7,0.75,10
0.16,0.71,0.7,0.74,7
0.27,0.71,0.7,0.74,7
0.34,0.71,0.7,0.75,7
0.73,0.71,0.7,0.75,10
0.78,0.71,0.7,0.75,10
0.71,0.71,0.7,0.75,10
0.45,0.71,0.7,0.75,7
0.75,0.7,0.7,0.74,10
0.76,0.71,0.7,0.74,10
0.52,0.71,0.7,0.75,10
0.69,0.71,0.7,0.74,10
0.53,0.71,0.71,0.74,10
0.51,0.71,0.7,0.74,10
0.68,0.71,0.7,0.74,10
0.06,0.71,0.7,0.74,7
0.56,0.7,0.7,0.74,10
0.32,0.7,0.7,0.74,7
0.44,0.71,0.7,0.74,7
0.11,0.71,0.7,0.74,7
0.78,0.71,0.71,0.74,10
0.27,0.71,0.71,0.74,7
0.09,0.71,0.71,0.74,7
0.33,0.71,0.71,0.74,7
0.52,0.71,0.7,0.74,10
0.03,0.71,0.71,0.74,7
0.57,0.71,0.71,0.74,10
0.56,0.71,0.71,0.74,10
0.05,0.71,0.71,0.73,7
0.61,0.71,0.71,0.74,10
0.62,0.71,0.71,0.74,10
0.14,0.71,0.71,0.74,7
0.29,0.71,0.71,0.74,7
0.52,0.71,0.71,0.74,10
0.75,0.71,0.71,0.74,10
0.75,0.71,0.72,0.74,10
0.59,0.71,0.71,0.74,10
0.76,0.71,0.71,0.74,10
0.16,0.71,0.72,0.74,7
0.63,0.71,0.72,0.74,10
0.55,0.71,0.72,0.73,10
0.41,0.71,0.72,0.74,7
0.39,0.71,0.72,0.74,7
0.62,0.71,0.72,0.74,10
0.02,0.71,0.71,0.74,7
0.08,0.71,0.72,0.73,7
0.45,0.71,0.72,0.74,7
0.08,0.71,0.72,0.74,7
0.68,0.71,0.71,0.74,10
0.48,0.71,0.71,0.73,7
0.77,0.71,0.71,0.74,10
0.67,0.71,0.72,0.74,10
0.44,0.71,0.71,0.74,7
0.06,0.71,0.72,0.73,7
0.64,0.71,0.72,0.73,10
0.72,0.71,0.72,0.74,10
0.41,0.71,0.73,0.73,7
0.24,0.7,0.72,0.73,7
0.51,0.71,0.72,0.74,10
0.58,0.71,0.72,0.74,10
0.69,0.71,0.72,0.74,10
0.71,0.71,0.72,0.74,10
0.34,0.71,0.73,0.74,7
0.07,0.71,0.73,0.74,7
0.28,0.71,0.73,0.73,7
0.03,0.71,0.73,0.74,7
0.13,0.71,0.73,0.73,7
0.17,0.71,0.73,0.73,7
0.72,0.72,0.72,0.73,10
0.64,0.7,0.82,0.64,19
0.51,0.71,0.83,0.61,19
0.59,0.71,0.83,0.33,12
0.44,0.71,0.81,0.24,9
0.77,0.71,0.81,0.24,12
0.71,0.71,0.81,0.23,12
0.63,0.71,0.79,0.23,12
0.07,0.71,0.77,0.22,9
0.31,0.72,0.77,0.22,9
0.51,0.71,0.76,0.22,12
0.64,0.71,0.76,0.22,12
0.73,0.71,0.76,0.22,12
0.08,0.71,0.77,0.21,9
0.62,0.71,0.76,0.21,12
0.35,0.71,0.76,0.21,9
0.69,0.71,0.76,0.21,12
0.27,0.71,0.76,0.21,9
0.35,0.7,0.76,0.2,9
0.06,0.71,0.76,0.21,9
0.77,0.71,0.77,0.21,12
0.79,0.71,0.77,0.21,12
0.7,0.71,0.76,0.21,12
0.37,0.71,0.76,0.21,9
0.74,0.7,0.76,0.21,12
0.62,0.71,0.77,0.2,12
0.06,0.7,0.76,0.2,9
0.58,0.71,0.77,0.2,12
0.18,0.7,0.76,0.2,9
0.09,0.71,0.77,0.2,9
0.78,0.71,0.77,0.2,12
0.33,0.7,0.76,0.2,9
0.56,0.7,0.76,0.2,12
0.57,0.71,0.77,0.2,12
0.42,0.7,0.76,0.2,9
0.16,0.71,0.77,0.2,9
0.05,0.7,0.76,0.2,9
0.76,0.7,0.76,0.2,12
0.2,0.7,0.76,0.2,9
0.58,0.7,0.76,0.2,12
0.56,0.71,0.77,0.2,12
0,0.71,0.77,0.2,9
0.63,0.7,0.76,0.19,12
0.01,0.7,0.76,0.19,9
0.55,0.7,0.77,0.19,12
0.75,0.71,0.78,0.2,12
0.28,0.7,0.77,0.2,9
0.15,0.7,0.78,0.19,9
0.76,0.7,0.77,0.2,12
0.61,0.7,0.77,0.2,12
0.66,0.7,0.77,0.2,12
0.33,0.7,0.77,0.2,9
0.53,0.7,0.77,0.2,12
0.28,0.69,0.77,0.2,9
0.4,0.69,0.77,0.2,9
0.23,0.7,0.77,0.2,9
0.41,0.7,0.78,0.2,9
0.17,0.7,0.78,0.2,9
0.21,0.7,0.78,0.2,9
0.01,0.69,0.77,0.2,9
0.62,0.7,0.77,0.2,12
0.76,0.69,0.77,0.2,12
0.71,0.69,0.77,0.2,12
0.75,0.69,0.77,0.2,12
0.67,0.69,0.77,0.2,12
